caption,url,helsinki_translation,madlad_translation,phi_translation,dataset_similarity,similarity_helsinki,similarity_madlad,similarity_phi
"Tribal Weekly planner : Track Appointments, Tasks and goals 8.5 x 11 Softcover - Undated Day(for Relaxation, creativity & Stress Relief): This journal ... while having fun with tribal coloring pages. -",https://images-na.ssl-images-amazon.com/images/I/51Obsi1FPpL.jpg,"Tribal Weekly planner : Track Appuntamenti, attività e obiettivi 8.5 x 11 Softcover - Undated Day(per Relax, creatività e stress Relief): Questo diario ... mentre si diverte con le pagine di colorazione tribale. -","Tribal Weekly planner: Track Appointments, Tasks and Goals 8.5 x 11 Softcover - Undated Day(for Relaxation, creativity & Stress Relief): Questo diario... mentre ti diverti con le pagine da colorare tribali. -","Planner settimanale Tribal: Traccia Appointamenti, Compiti e obiettivi 8,5 x 11 Softcover - Non datato (per Relaxazione, creatività e riduzione dello stress): Questo calendario è perfetto per goderti a colorare pagine tribali e tenere traccia dei tuoi impegni, compiti e obiettivi.",0.3795577585697174,0.28477489948272705,0.38442856073379517,0.4377109408378601
点击获取Amgen Medical Information,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/2a/c8/99/2ac89936-9b4f-9517-45f8-3146fa4fb475/source/100x100bb.jpg,Informazioni mediche sull'Amgen,Clicca qui per informazioni mediche su Amgen,Clicca per ottenere informazioni mediche AMGEN,0.3177540600299835,0.2851119935512543,0.39807045459747314,0.4242175817489624
Super Hexagon,https://steamcdn-a.akamaihd.net/steam/apps/221640/header.jpg?t=1494336063,Super Hexagon,Super Hexagon 2016,'Super Hexagon',0.32678744196891785,0.35756364464759827,0.3603815734386444,0.3959382176399231
Why Mothers Kill: A Forensic Psychologist's Casebook,http://images.gr-assets.com/books/1347777631l/2718002.jpg,Perché le madri uccidono: Casebook di uno psicologo forense,Perché le madri uccidono: un caso di psicologo forense,'Perché le madri uccidono: Il registro di un psicologo forense',0.39063143730163574,0.6401028633117676,0.6110388040542603,0.5340210795402527
SILVANA 850 (Dolca and Gabbana INTENSO POUR HOMME MEN) 50 ml.,http://xn--d1aimhafves.xn--p1ai/thumb/2/07i351KuGe1gfcxC9Do_QQ/180r160/d/gnslngl.jpg,Silvana 850 (Dolca e Gabbana INTENSO POUR HOMME MEN) 50 ml.,Dolce & Gabbana Dolce & Gabbana Intenso Eau de Toilette 50 ml.,SILVANA 850 (Dolce & Gabbana INTENSO POUR HOMME MEN) 50 ml.,0.3394903242588043,0.6304657459259033,0.6117751002311707,0.6460602879524231
Neighbors (I) (2014),https://qtakehd.com/wp-content/uploads/2012/03/Neighbors_2014.jpg,Vicini (I) (2014),Il ritorno (I) (2014),La traduzione dell'intero testo della didascalia in italiano è: 'Neighbors (I) (2014)'.,0.36319202184677124,0.10957096517086029,0.29355067014694214,0.27288925647735596
"8 Best Compact Cars Under $25,000 for 2019 featured image large thumb4",https://content.autotrader.com/content/dam/autotrader/articles/TopLists/2019/July/BesCompactCarsUnder25k/2019-Kia-Forte.jpg,8 migliori auto compatte sotto $25.000 per 2019 in vetrina immagine grande pollice4,8 Migliori Auto Compatte Sotto I 25.000 Euro del 2019 featured image large thumb4,"La foto mostra una Kia Stinger rossa con un design moderno e sportivo, posizionata su un'area di parcheggio con un'illuminazione rossa, vicino a un edificio con un muro di pietra e un'altra persona in cammino.

Traduzione: 
La foto mostra una Kia Stinger rossa con un design moderno e sportivo, posizionata su un'area di parcheggio con un'illuminazione rossa, vicino a un edificio con un muro di pietra e un'altra persona in cammino.",0.3190407454967499,0.49701419472694397,0.5302457809448242,0.48196661472320557
The Deaths of Ian Stone,https://resizing.flixster.com/uTZVnOUhSdN5wSXI76PBB2qYfDg=/120x160/v1.bTsxMTU0MzgzMDtqOzE3MTIzOzIwNDg7Njc1OzkwMA,Le morti di Ian Stone,Le morti di Ian Stone,IAN STONE,0.2913936674594879,0.28858864307403564,0.28858864307403564,0.005463191773742437
"This 1951 Hudson Hornet is a running project that is equipped with a 308ci inline-six paired to a Hydramatic transmission. The seller recently got it running with a new battery, voltage regulator, and a rebuilt starter, and it was modified with a 262ci head. It is being offered with many spare parts",https://i.pinimg.com/736x/21/aa/6b/21aa6b297ee0492aea4d6413cfbfb4e3.jpg,"Questo Hudson Hornet del 1951 è un progetto in esecuzione che è dotato di un 308ci in linea-sei abbinato ad una trasmissione Hydramatic. Il venditore ha recentemente ottenuto il funzionamento con una nuova batteria, regolatore di tensione, e uno starter ricostruito, ed è stato modificato con una testa 262ci. È stato offerto con molti pezzi di ricambio","Questo Hudson Hornet del 1951 è un progetto in esecuzione che è dotato di un 308ci in linea-six accoppiato ad una trasmissione Hydramatic. Il venditore ha recentemente ottenuto il funzionamento con una nuova batteria, regolatore di tensione, e un motorino di avviamento ricostruito, ed è stato modificato con una testa 262ci.","Questo 1951 Hudson Hornet è un progetto in corso equipaggiato con un motore a 6 cilindri a sesto cilindro da 308cc collegato a un cambio Hydramatic. Il venditore l'ha recentemente avviato con una nuova batteria, un regolatore di tensione e un motore di partenza ricostruito, e ha subito una modifica con un motore da 262cc. È offerto con molte parti di spare.",0.3246912658214569,0.3524860739707947,0.36704182624816895,0.3883726894855499
Set of 2 - Red and Green Colour Austrian Crystal Enamelled Brooch,https://www.tjc.co.uk/dw/image/v2/AAXN_PRD/on/demandware.static/-/Sites-master-catalog-tjc/default/dw4e427281/Large/40/3/4030896.jpg?sw=500&sh=500&sm=fit,Set di 2 - Rosso e Verde Colore cristallo austriaco smaltato Spilla,Set di 2 - spilla smaltata di cristallo austriaco colore rosso e verde,Set of 2 - Red and Green Colour Austrian Crystal Enamelled Brooch,0.3343549072742462,0.5140846371650696,0.5037780404090881,0.34840816259384155
wholesale dealer f2e0c f91d2 Shop Shoes   Clothes From Nike Planet Sports on Mapemall.com,"https://image-pim.mapemall.com/products/da8ff8315b793ee80ae635ca29a0aa0e/mapemall/01-NIKE-F34RUNIK5-Free-RN-50-Womens-Running-Shoes-White.jpg?x-oss-process=image/resize,w_330,h_434,limit_0,m_pad",Commercio all'ingrosso f2e0c f91d2 Negozio Scarpe Abbigliamento Da Nike Planet Sports su Mapemall.com,Commerciante all'ingrosso f2e0c f91d2 Scarpe del negozio   Vestiti Da Nike Planet Sports su Mapemall.com,Wholesale dealer F2E0C F91D2 Shop Shoes Clothes From Nike Planet Sports on Mapemall.com,0.2879929840564728,0.6208738088607788,0.6160906553268433,0.645116925239563
Ansonia 1-Light Globe Pendant by Bay Isle Home,https://secure.img1-ag.wfcdn.com/im/19184392/resize-h600-w600%5Ecompr-r85/3422/34221008/ansonia-1-light-globe-pendant.jpg,Ciondolo Ansonia 1-Light Globe by Bay Isle Home,Lampada a sospensione Ansonia Globe a 1 luce di Bay Isle Home,'Lampada da Parete 1 Luce Ansonia da Bay Isle Home',0.33016613125801086,0.48801660537719727,0.6255025863647461,0.6344610452651978
2 samuel 716 [widescreen],https://shapedbythewordcom.files.wordpress.com/2019/01/2-samuel-716-widescreen.jpg?w=584,2 Samuel 716 [widescreen],2 samuel 716 [widescreen],"E il testo completo della frase è: 'E il testo completo della frase è: ""E il testo completo della frase è: 'E il testo completo della frase è: ""And your house and your kingdom shall be made sure forever before me. Your throne shall be established forever.'""",0.30150339007377625,0.4377123713493347,0.4377123713493347,0.5099548697471619
Brink of Consciousness: Dorian Gray Syndrome Strategy Guide game,https://www.doublegames.com/images/games140/brink-consciousness-dorian-gray-syndrome-guide_140x140.jpg,Brink of Consciousness: Dorian Gray Guida alla strategia della sindrome,Brink of Consciousness: La Sindrome di Dorian Gray Edizione Speciale,Brink of Consciousness: Dorian Gray Syndrome Strategy Guide,0.38351091742515564,0.25565287470817566,0.34847646951675415,0.3803313970565796
05220650000 295/75R22.5 HDR2 Eco Plus Continental,"https://d2gvvn2873sxv5.cloudfront.net/nbXVNiTQ00PNZoqDEdjCrFvSoNQ=/0x0/filters:watermark(simpletire/logo.png,0,0,1)/tiregallery/10257/1.jpg",05220650000 295/75R22.5 HDR2 Eco Plus Continental,295/75R22.5 HDR2 Eco Plus Continental - Pneumatici per auto,Il filetto è 295/75R22.5 HDR2 Eco Plus Continental.,0.3222663104534149,0.44658470153808594,0.6751745939254761,0.3805743157863617
Very large Acanthus Spinosus,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/cpEAAOSwnbZYDR61/$_99.JPG,Acanthus Spinosus molto grande,Molto grande Acanthus Spinosus,'Very large Acanthus Spinosus',0.28956782817840576,0.5698957443237305,0.5754448175430298,0.6014218330383301
"A Reckoning for Apu, 'The Simpsons' and Brownface",https://static01.nyt.com/images/2018/04/28/opinion/30mon2web/30mon2web-mediumThreeByTwo440.jpg,"Un richiamo per Apu, 'I Simpson' e Brownface","Un conteggio per Apu, 'I Simpson' e Brownface","Una rivelazione per Apu, 'The Simpsons' e il brownface",0.3494587540626526,0.3566490113735199,0.244950070977211,0.40849488973617554
Credit Card Holder Amy Penguin - 2 Finishes,https://cdn.shopify.com/s/files/1/2253/3071/products/50110036_231049144494501_3626246986866360320_n_200x200.jpg?v=1547836168,Porta carte di credito Amy Penguin - 2 finiture,Porta carte di credito Amy Penguin - 2 finiture,Credito Card Holder Ampere Pinguino - 2 Finishazioni,0.3286309540271759,0.29347532987594604,0.29347532987594604,0.4661397337913513
Bow Stalker Fleece Gloves Realtree Xtra Camo Xlarge - 1 Pair,http://cdn3.bigcommerce.com/s-l9h2s/products/16641/images/16797/00633t__61905.1449652681.190.285.png?c=2,Bow Stalker Guanti in pile Realtree Xtra Camo Xlarge - 1 Coppia,Guanti in pile Bow Stalker Realtree Xtra Camo Xlarge - 1 paio,Manteggeri per la caccia Bow Stalker Fleece Gloves Realtree Xtra Camo Xlarge - 1 Pair,0.32606640458106995,0.25618886947631836,0.2748204469680786,0.2711569666862488
The North Face Men's Warm Tights,https://www.sportsfactory.gr/1220206-product_large/the-north-face-m-warm-tights-tnf-black.jpg,I caldi colpi degli uomini della parete nord,The North Face Calze calde da uomo,'Le pantaloni caldi per uomo di The North Face',0.2865423262119293,0.19458192586898804,0.49447837471961975,0.544958233833313
NOTHING TO WEAR T-Shirts - Men's T-Shirt,"https://image.spreadshirtmedia.net/image-server/v1/compositions/136829281/views/1,width=300,height=300,appearanceId=2,backgroundColor=E8E8E8,version=1478003241/nothing-to-wear-t-shirts-men-s-t-shirt.jpg",Niente da indossare T-Shirt - T-Shirt da uomo,NADA DA INDOSSARE T-Shirts - Maglietta Premium da uomo,Nulla da indossare T-Shirt - T-shirt maschile,0.32521116733551025,0.5949863791465759,0.5827551484107971,0.5870963335037231
North Korean Soldiers Blocking Entrance to the South,https://danielyoungwon.files.wordpress.com/2013/03/dscf1043.jpg?w=229&,I soldati nordcoreani bloccano l'ingresso al sud,Soldati nordcoreani bloccano l'ingresso al sud,Soldati nordcoreani bloccano l'ingresso al Sud.,0.3082399070262909,0.5319511294364929,0.5391623973846436,0.5243234634399414
Musical Instrument Cutouts 18 inches (3 in a pack),https://www.novelties-direct.co.uk/images/T/Musical-Instrument-Cutouts-18-inches-(3-in-a-pack).jpg,Strumento musicale taglia 18 pollici (3 in un pacchetto),Ritagli di strumento musicale 18 pollici (3 in un pacchetto),'Cuochine in legno 18 cm (3 pezzi per set)',0.3297029733657837,0.6262052059173584,0.6502587199211121,0.2210073173046112
Quiksilver Universitário de Surf 2012,https://mir-s3-cdn-cf.behance.net/projects/202/4043717.54601b8ae4477.jpg,Quiksilver Universitá de Surf 2012,Quiksilver Surf Universitario 2012,Quiksilver Universitário de Surf 2012,0.38711655139923096,0.5162134766578674,0.520004391670227,0.497673898935318
"this is a cookie made on an Italian Waffle Cookie that is cooked to a golden brown color sprinkled with powdered sugar lemon, anise or vanilla flavored in the photo",https://3.bp.blogspot.com/-2papDhCxDrU/WwNE3ID8GiI/AAAAAAABCgA/uBY46ocBEGUXOTkZHjFJV5d5INu2lpmUgCEwYBhgL/s1600/making%2Bpizzelle%2Bwaffles.JPG,"questo è un biscotto fatto su un biscotto cialde italiano che viene cotto ad un colore marrone dorato cosparso di zucchero a velo di limone, anice o vaniglia aromatizzato nella foto","Questo è un biscotto fatto su un waffle italiano che viene cotto fino a un colore marrone dorato cosparso di zucchero a velo al limone, anice o vaniglia aromatizzato nella foto","Questo è un biscotto realizzato su una piastra waffle italiana che è stato cucinato a un colore oro dorato e sprinkolato con zucchero a macchiato di limone, anice o vaniglia nella foto.",0.30514097213745117,0.48132702708244324,0.5087302327156067,0.5019668340682983
Cartoon Park Train Ride Color : Kids wave from a train. Stock Vector - 5163270,https://us.123rf.com/450wm/cteconsulting/cteconsulting0907/cteconsulting090700100/5163270-cartoon-park-train-ride-color--kids-wave-from-a-train.jpg?ver=6,Cartoon Park Treno Ride Colore : Bambini onda da un treno. Stock Vector - 5163270,Colore di corsa del treno del parco del fumetto: Bambini ondeggiano da un treno.,"Traduzione della frase intera: 'Ride in cartone per bambini, colore: Kids salutano da un treno. Immagine Stock - 5163270'",0.3478850722312927,0.7203618288040161,0.6592525243759155,0.6509981751441956
Herlitz batoh be.bag airgo Rock Smiley,https://www.detske-zbozi.net/fotky41888/fotos/_vyrp12_1773be-bag-smiley.jpg,Herlitz batoh be.bag airgo Rock Smiley,Herlitz zaino be.bag airgo Rock Smiley,Il suo borsa da giochi Smiley World Rock.,0.35125425457954407,0.34993988275527954,0.6198760867118835,0.6076056361198425
The North Face Denali Gloves Womens,https://buckmans.com/files/store/items/lg/brunette-brown-the-north-face-denali-gloves-women-s-326.jpg,The North Face Denali Guanti Donna,The North Face Denali Guanti Donna,Le gants North Face Denali per donne.,0.35854050517082214,0.6279690265655518,0.6279690265655518,0.38769230246543884
Turkish Towel - Palace - Grey,https://cdn.shopify.com/s/files/1/0435/2271/9906/products/TTPA5_lg_grande.jpg?v=1615654127,Asciugamano turco - Palazzo - Grigio,Asciugamano turco - Palace - Grigio,Turkish Towel - Palazzo - Gray,0.3119075894355774,0.5545996427536011,0.5625954270362854,0.18941232562065125
NJ Sports Betting Online Where To Play,https://img.yumpu.com/62238760/1/358x269/nj-sports-betting-online-where-to-play.jpg?quality=85,NJ Sport scommesse online dove giocare,Scommesse sportive online in NJ Dove giocare,NJ Sports Betting Online Where To Play,0.3834794759750366,0.6896228790283203,0.6335037350654602,0.6767032146453857
AG Adriano Goldschmied Leggings Ankle in Metalized Rich Mercury,https://image.shopittome.com/apparel_images/fb/ag-adriano-goldschmied-ag-adriano-goldschmied-leggings-ankle-in-metalized-rich-mercury-abvfab8b81e_c.jpg,AG Adriano Goldschmied Leggings Caviglia in Mercurio Ricco Metallizzato,AG Adriano Goldschmied Leggings Ankle in Metallized Nero,Leggings Ag Adriano Goldschmied Ankle in Metalized Rich Mercury,0.32456713914871216,0.5089806318283081,0.4988115429878235,0.524948239326477
Main Photo: 1656 PITT RIVER Road in Port Coquitlam: Mary Hill House for sale : MLS®# V1057978,https://mrp-listings.myrealpage.com/filters:quality(80)/8/8/6/38133688/9ee7dbb65ae2ce27d30348d56a870d84.jpeg,Foto principale: 1656 PITT RIVER Road a Port Coquitlam: Mary Hill House in vendita: MLS®# V1057978,Foto Principale: 1656 PITT RIVER Road in Port Coquitlam: Mary Hill Casa in vendita : MLS®# V1057978,Immagine principale: 1656 Pitt River Road a Port Coquitlam: Casa di Mary per vendita con numero MLS® V1057978,0.30395153164863586,0.23712509870529175,0.23261192440986633,0.4190846383571625
Photo Invitation 29 - Groovy 60s flowers and Butterflies,http://www.personalizedpartyinvites.com/shop/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/z/e/zetaprints_f953bfb2-a111-4ed4-a2a3-c16180b2b8c3-0.jpg,Invito foto 29 - Groovy 60s fiori e farfalle,Invito foto 29 - Groovy anni 60 fiori e farfalle,"Invito alla festa di terza età di Kelly - 30 luglio alle 2 PM - Kelly's House, 123 Maple Street, Milton, GA 30004 - RSVP 555-333-4321",0.29885223507881165,0.4603903591632843,0.44131603837013245,0.5526092648506165
Samsung SLASHES price of Galaxy S6 – but is it time to BUY ...,https://cdn.images.express.co.uk/img/dynamic/59/590x/Samsung-Galaxy-S6-Edge-Price-Cut-S6-Edge-UK-Price-Release-Date-Samsung-Galaxy-S7-Release-Date-UK-Waterproof-Design-Discount-Mone-644616.jpg,Samsung SLASHES prezzo di Galaxy S6 ma è il momento di acquistare ...,Samsung taglia il prezzo del Galaxy S6 – ma è il momento di acquistare...,Samsung riduce il prezzo della Galaxy S6 - ma è il momento di comprare...,0.31210705637931824,0.5681549310684204,0.588047206401825,0.5979765057563782
Domestic Fowl by Numata Kashu,https://thumbs.imagekind.com/frames2/simpleFrameEngine.php?ShowDropShadows=false&IMID=84685f7d-3634-4136-a4f0-e52b11132776&v=1565964061&maxWidth=200,Pulcino domestico di Numata Kashu,Domestic Powl di Numata Kashu,Domestico Pulente da Numata Kashu,0.32067281007766724,0.3935388922691345,0.33747899532318115,0.47759318351745605
